id	Project	Year	Date.num	Province	Region	Source	Sample type	CGF	eCGF	eCGF_100	eCGF95	MLST-ST	MLST-CC
13_004224_0014	MBS	2013	41289	ON	Central	Chicken	Breast	957.001	39	0957.001.004	957.001	45	ST-45 complex
12_105154_0025	MBS	2012	41248	Undefined	Atlantic	Chicken	Breast	957.001	40	0957.001.001	957.001	45	ST-45 complex
13_059597_0018	MBS	2013	41515	ON	Central	Chicken	Thigh	957.001	40	0957.001.001	957.001	45	ST-45 complex
13_030314_0009	MBS	2013	41411	ON	Central	Chicken	Breast	957.001	40	0957.001.004	957.001	45	ST-45 complex
13_043994_0022	MBS	2013	41431	ON	Central	Chicken	Fecal	957.001	40	0957.001.001	957.001	45	ST-45 complex
13_079203_0008	MBS	2013	41551	QC	East	Chicken	Breast	957.001	40	0957.001.004	957.001	45	ST-45 complex
13_031885_0022	MBS	2013	41388	BC	West	Chicken	Fecal	957.003	40	0957.003.002	957.003	-	-
13_031885_0023	MBS	2013	41388	BC	West	Chicken	Fecal	957.003	40	0957.003.002	957.003	-	-
13_025606_0014	MBS	2013	41366	BC	West	Chicken	Fecal	13.007	39	0013.007.001	13.007	-	-
CA10SH18599027601	CIPARS	2018	43306	BC	West	Turkey	Fecal	12.002	39	0012.002.010	12.002	-	-
13_097145_0004	MBS	2013	41612	QC	East	Chicken	Breast	811.009	40	0811.009.010	811.009	2934	ST-353 complex
CA10SH18599026901	CIPARS	2018	43305	ON	Central	Turkey	Fecal	12.002	39	0012.002.010	12.002	-	-
CA10SH18588003501	CIPARS	2018	43153	AB	West	Chicken	Fecal	12.002	38	0012.002.010	12.002	-	-
CA10SH18588009501	CIPARS	2018	43160	BC	West	Chicken	Fecal	12.002	39	0012.002.010	12.002	-	-
13_039008_0008	MBS	2013	41416	BC	West	Chicken	Fecal	12.002	39	0012.002.008	12.002	-	-
13_087709_0027	MBS	2013	41590	ON	Central	Chicken	Carcass	12.002	39	0012.002.008	12.002	-	-
12_107548_0018	MBS	2012	41256	BC	West	Chicken	Fecal	13.003	40	0013.003.001	13.003	-	-
13_012977_0019	MBS	2013	41319	ON	Central	Chicken	Fecal	12.003	40	0012.003.003	12.003	-	-
13_011734_0007	MBS	2013	41316	QC	East	Chicken	Breast	12.003	40	0012.003.003	12.003	939	ST-353 complex
13_084721_0008	MBS	2013	41570	QC	East	Chicken	Fecal	27.003	40	0027.003.004	27.003	-	-
13_094581_0003	MBS	2013	41603	Undefined	Undefined	Chicken	Carcass	27.003	40	0027.003.004	27.003	-	-
13_089035_0021	MBS	2013	41585	QC	East	Chicken	Breast	27.003	40	0027.003.004	27.003	-	-
13_093183_0024	MBS	2013	41599	QC	East	Chicken	Thigh	27.003	40	0027.003.004	27.003	-	-
13_035577_0018	MBS	2013	41403	QC	East	Chicken	Fecal	27.003	40	0027.003.004	27.003	-	-
13_012689_0024	MBS	2013	41318	QC	East	Chicken	Fecal	27.003	40	0027.003.004	27.003	-	-
13_074534_0008	MBS	2013	41536	QC	East	Chicken	Thigh	27.003	39	0027.003.004	27.003	-	-
13_061123_0031	MBS	2013	41517	QC	East	Chicken	Thigh	27.003	39	0027.003.004	27.003	-	-
13_031900_0014	MBS	2013	41417	QC	East	Chicken	Breast	27.003	39	0027.003.004	27.003	-	-
13_035196_0011	MBS	2013	41411	QC	East	Chicken	Breast	27.003	40	0027.003.004	27.003	-	-
13_012699_0012	MBS	2013	41318	QC	East	Chicken	Carcass	27.003	40	0027.003.004	27.003	-	-
13_041194_0014	MBS	2013	41422	QC	East	Chicken	Carcass	27.003	39	0027.003.004	27.003	353	ST-353 complex
13_074943_0018	MBS	2013	41566	QC	East	Chicken	Breast	27.003	38	0027.003.004	27.003	353	ST-353 complex
13_086403_0017	MBS	2013	41591	AB	West	Chicken	Breast	27.003	40	0027.003.004	27.003	353	ST-353 complex
06_5179	FNC	2006	38954	ON	Central	Human	Stool	27.003	40	0027.003.004	27.003	353	ST-353 complex
13_039456_0013	MBS	2013	41417	QC	East	Chicken	Breast	11.004	40	0011.004.005	11.004	2829	ST-353 complex
13_090681_0017	MBS	2013	41598	QC	East	Chicken	Carcass	11.004	39	0011.004.005	11.004	353	ST-353 complex
13_074525_0017	MBS	2013	41535	BC	West	Chicken	Breast	11.004	40	0011.004.005	11.004	353	ST-353 complex
CA10SH18599026101	CIPARS	2018	43306	BC	West	Turkey	Fecal	11.004	40	0011.004.005	11.004	2829	ST-353 complex
18_2039	FNC	2018	43181	BC	West	Human	Stool	11.004	40	0011.004.005	11.004	2829	ST-353 complex
13_008289_0022	MBS	2013	Undefined	BC	West	Chicken	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
13_009133_0048	MBS	2013	41304	BC	West	Chicken	Carcass	107.003	40	0107.003.002	107.003	354	ST-354 complex
13_024096_0037	MBS	2013	41359	BC	West	Chicken	Breast	107.003	40	0107.003.002	107.003	354	ST-354 complex
12_107201_0006	MBS	2012	41254	QC	East	Chicken	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
12_107548_0019	MBS	2012	41256	BC	West	Chicken	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
CA10SH18599002101	CIPARS	2018	43130	BC	West	Turkey	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
CA10SH18599006201	CIPARS	2018	43167	ON	Central	Turkey	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
CA10SH18588044701	CIPARS	2018	43368	AB	West	Chicken	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
CA10SH18599005401	CIPARS	2018	43159	ON	Central	Turkey	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
12_098888_0010	MBS	2012	41234	BC	West	Chicken	Carcass	107.003	40	0107.003.002	107.003	354	ST-354 complex
13_013502_0008	MBS	2013	41323	BC	West	Chicken	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
08_5179	FNC	2008	39652	ON	Central	Human	Stool	107.001	40	0107.001.001	107.001	354	ST-354 complex
19_06481	FNC	2019	43691	AB	West	Human	Stool	107.001	40	0107.001.001	107.001	354	ST-354 complex
19_05209	FNC	2019	43641	AB	West	Human	Stool	107.001	40	0107.001.001	107.001	354	ST-354 complex
13_051153_0019	MBS	2013	41472	BC	West	Chicken	Thigh	107.003	40	0107.003.002	107.003	354	ST-354 complex
13_008712_0018	MBS	2013	Undefined	BC	West	Chicken	Carcass	107.003	40	0107.003.002	107.003	354	ST-354 complex
12_106828_0009	MBS	2012	41254	BC	West	Chicken	Carcass	107.003	40	0107.003.002	107.003	354	ST-354 complex
CA10SH18599021501	CIPARS	2018	43290	AB	West	Turkey	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
CA10SH18588041901	CIPARS	2018	43340	BC	West	Chicken	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
18_6105	FNC	2018	43307	BC	West	Human	Stool	107.003	40	0107.003.002	107.003	354	ST-354 complex
CA10SH18599020401	CIPARS	2018	43278	BC	West	Turkey	Fecal	107.003	40	0107.003.002	107.003	354	ST-354 complex
13_009133_0037	MBS	2013	Undefined	AB	West	Chicken	Breast	107.004	40	0107.004.002	107.004	354	ST-354 complex
13_009755_0026	MBS	2013	41309	AB	West	Chicken	Fecal	107.004	40	0107.004.002	107.004	354	ST-354 complex
13_010779_0016	MBS	2013	41311	SK	West	Chicken	Thigh	107.004	40	0107.004.002	107.004	354	ST-354 complex
13_008705_0026	MBS	2013	Undefined	AB	West	Chicken	Fecal	107.004	40	0107.004.002	107.004	354	ST-354 complex
13_076554_0029	MBS	2013	41543	Undefined	Central	Chicken	Fecal	107.004	40	0107.004.002	107.004	354	ST-354 complex
13_086318_0017	MBS	2013	41577	QC	East	Chicken	Fecal	107.004	40	0107.004.002	107.004	354	ST-354 complex
13_090681_0018	MBS	2013	41598	BC	West	Chicken	Carcass	107.004	40	0107.004.002	107.004	354	ST-354 complex
13_100750_0021	MBS	2013	41625	BC	West	Chicken	Breast	107.004	40	0107.004.002	107.004	6666	ST-354 complex
13_079145_0014	MBS	2013	41551	ON	Central	Chicken	Carcass	107.003	39	0107.003.002	107.003	4559	ST-354 complex
08_0095	FNC	2007	39279	ON	Central	Chicken	Undefined	11.004	40	0011.004.004	11.004	353	ST-353 complex
18_4379	FNC	2018	43264	AB	West	Human	Stool	27.006	39	0027.006.001	27.006	524	ST-353 complex
13_005834_0011	MBS	2013	41326	ON	Central	Chicken	Carcass	27.003	40	0027.003.007	27.003	353	ST-353 complex
12_101390_0013	MBS	2012	41243	QC	East	Chicken	Breast	27.003	40	0027.003.007	27.003	353	ST-353 complex
13_005803_0023	MBS	2013	41295	ON	Central	Chicken	Fecal	27.003	40	0027.003.007	27.003	353	ST-353 complex
13_006735_0011	MBS	2013	41328	ON	Central	Chicken	Breast	27.003	40	0027.003.007	27.003	353	ST-353 complex
13_028090_0002	MBS	2013	41374	ON	Central	Chicken	Thigh	27.003	39	0027.003.007	27.003	353	ST-353 complex
08_6024	FNC	2008	39681	ON	Central	Human	Undefined	118.001	40	0118.001.001	118.001	462	ST-353 complex
13_002033_0024	MBS	2013	41282	ON	Central	Chicken	Carcass	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_078767_0021	MBS	2013	41550	QC	East	Chicken	Breast	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_079148_0021	MBS	2013	41558	ON	Central	Chicken	Thigh	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_030923_0014	MBS	2013	41386	ON	Central	Chicken	Fecal	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_030931_0020	MBS	2013	41387	ON	Central	Chicken	Carcass	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_006735_0013	MBS	2013	41328	ON	Central	Chicken	Thigh	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_025649_0016	MBS	2013	41366	ON	Central	Chicken	Fecal	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_006404_0013	MBS	2013	41296	BC	West	Chicken	Fecal	27.001	39	0027.001.001	27.001	452	ST-353 complex
13_022169_0016	MBS	2013	41383	BC	West	Chicken	Breast	27.001	39	0027.001.001	27.001	452	ST-353 complex
13_006413_0012	MBS	2013	41327	BC	West	Chicken	Breast	27.001	39	0027.001.001	27.001	452	ST-353 complex
13_036818_0016	MBS	2013	41408	BC	West	Chicken	Carcass	27.001	39	0027.001.001	27.001	452	ST-353 complex
13_021536_0002	MBS	2013	41382	ON	Central	Chicken	Carcass	27.001	39	0027.001.001	27.001	-	-
13_015975_0013	MBS	2013	41359	ON	Central	Chicken	Fecal	27.001	39	0027.001.001	27.001	-	-
13_035196_0013	MBS	2013	41402	QC	East	Chicken	Breast	27.001	39	0027.001.001	27.001	452	ST-353 complex
13_029917_0011	MBS	2013	41381	QC	East	Chicken	Carcass	Undefined	34	Undefined	Undefined	452	ST-353 complex
13_036816_0023	MBS	2013	41408	BC	West	Chicken	Fecal	27.001	39	0027.001.001	27.001	452	ST-353 complex
13_043601_0020	MBS	2013	41430	ON	Central	Chicken	Thigh	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_013796_0019	MBS	2013	41324	ON	Central	Chicken	Fecal	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_031887_0016	MBS	2013	41388	ON	Central	Chicken	Carcass	11.004	39	0011.004.005	11.004	405	ST-353 complex
13_033429_0011	MBS	2013	41424	ON	Central	Chicken	Breast	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_001643_0013	MBS	2013	41281	ON	Central	Chicken	Carcass	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_022541_0021	MBS	2013	41384	ON	Central	Chicken	Breast	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_001619_0011	MBS	2013	41281	ON	Central	Chicken	Fecal	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_019738_0015	MBS	2013	41344	BC	West	Chicken	Breast	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_031396_0022	MBS	2013	41387	ON	Central	Chicken	Fecal	11.004	40	0011.004.005	11.004	405	ST-353 complex
13_079139_0023	MBS	2013	41551	ON	Central	Chicken	Fecal	11.004	40	0011.004.005	11.004	405	ST-353 complex
08_1723	FNC	2007	39153	ON	Central	Chicken	Undefined	27.003	40	0027.003.004	27.003	353	ST-353 complex
13_040537_0010	MBS	2013	41422	ON	Central	Chicken	Fecal	27.003	40	0027.003.004	27.003	353	ST-353 complex
12_105164_0006	MBS	2012	41248	ON	Central	Chicken	Fecal	27.003	40	0027.003.004	27.003	353	ST-353 complex
12_104681_0003	MBS	2012	41247	ON	Central	Chicken	Fecal	27.003	39	0027.003.004	27.003	353	ST-353 complex
12_105169_0004	MBS	2012	41248	ON	Central	Chicken	Breast	27.003	39	0027.003.004	27.003	353	ST-353 complex
06_4098	FNC	2006	38747	ON	Central	Chicken	Undefined	27.003	40	0027.003.004	27.003	353	ST-353 complex
18_8411	FNC	2018	43370	AB	West	Human	Stool	27.003	40	0027.003.004	27.003	353	ST-353 complex
19_06628	FNC	2019	43697	AB	West	Human	Stool	27.003	40	0027.003.004	27.003	353	ST-353 complex
19_05633	FNC	2019	43652	QC	East	Human	Blood	27.003	40	0027.003.004	27.003	353	ST-353 complex
17_5701	FNC	2017	42963	ON	Central	Human	Stool	27.003	40	0027.003.004	27.003	353	ST-353 complex
19_05897	FNC	2019	43662	QC	East	Human	Stool	27.003	40	0027.003.004	27.003	353	ST-353 complex
08_6209	FNC	2008	39688	ON	Central	Human	Undefined	27.006	39	0027.006.001	27.006	353	ST-353 complex
13_021677_0008	MBS	2013	41351	QC	East	Chicken	Breast	27.006	39	0027.006.005	27.006	353	ST-353 complex
13_012272_0020	MBS	2013	41317	QC	East	Chicken	Fecal	13.002	40	0013.002.001	13.002	3879	ST-353 complex
12_107590_0017	MBS	2012	41256	ON	Central	Chicken	Thigh	13.002	40	0013.002.001	13.002	3879	ST-353 complex
13_074116_0020	MBS	2013	41535	QC	East	Chicken	Carcass	13.002	40	0013.002.001	13.002	3879	ST-353 complex
13_013150_0019	MBS	2013	41319	QC	East	Chicken	Thigh	13.002	39	0013.002.001	13.002	3879	ST-353 complex
13_086413_0009	MBS	2013	41586	QC	East	Chicken	Carcass	13.002	40	0013.002.001	13.002	3879	ST-353 complex
13_004829_0014	MBS	2013	41290	QC	East	Chicken	Carcass	11.004	40	0011.004.005	11.004	3879	ST-353 complex
06_6767	FNC	2006	39017	ON	Central	Human	Stool	124.001	39	0124.001.001	124.001	3510	ST-353 complex
19_06311	FNC	2019	43640	ON	Central	Human	Stool	118.001	39	0118.001.001	118.001	-	-
19_05134	FNC	2019	43639	AB	West	Human	Stool	Undefined	36	Undefined	Undefined	-	-
CA10SH18588021301	CIPARS	2018	43207	AB	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
CA10SH18588002501	CIPARS	2018	43143	BC	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
CA10SH18588008901	CIPARS	2018	43160	BC	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
CA10SH18588027201	CIPARS	2018	43249	AB	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
CA10SH18588026301	CIPARS	2018	43242	AB	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
CA10SH18588010101	CIPARS	2018	43159	BC	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
CA10SH18588023401	CIPARS	2018	43215	BC	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
CA10SH18588028401	CIPARS	2018	43251	AB	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	923	ST-460 complex
17_6156	FNC	2017	42977	ON	Central	Human	Stool	129.001	40	0129.001.001	129.001	923	ST-460 complex
07_7417	FNC	2007	39409	ON	Central	Human	Undefined	129.001	40	0129.001.001	129.001	460	ST-460 complex
06_2877	FNC	2005	38677	ON	Central	Chicken	Undefined	129.001	40	0129.001.001	129.001	460	ST-460 complex
06_6550	FNC	2006	38881	ON	Central	Cattle	Undefined	129.001	40	0129.001.001	129.001	460	ST-460 complex
13_094809_0017	MBS	2013	41605	MB	Central	Chicken	Breast	129.001	40	0129.001.001	129.001	460	ST-460 complex
13_087034_0013	MBS	2013	41586	Undefined	Central	Chicken	Fecal	129.001	39	0129.001.001	129.001	460	ST-460 complex
13_041969_0012	MBS	2013	41424	ON	Central	Chicken	Fecal	129.001	39	0129.001.001	129.001	-	-
13_041997_0014	MBS	2013	41424	Undefined	Atlantic	Chicken	Thigh	129.001	40	0129.001.001	129.001	-	-
13_042005_0007	MBS	2013	41455	Undefined	Atlantic	Chicken	Carcass	129.001	40	0129.001.001	129.001	-	-
13_042005_0008	MBS	2013	41454	Undefined	Atlantic	Chicken	Carcass	129.001	40	0129.001.001	129.001	-	-
13_032238_0021	MBS	2013	41419	AB	West	Chicken	Thigh	129.001	40	0129.001.001	129.001	460	ST-460 complex
13_022541_0020	MBS	2013	41383	AB	West	Chicken	Breast	129.001	40	0129.001.001	129.001	460	ST-460 complex
13_022132_0028	MBS	2013	41351	AB	West	Chicken	Fecal	129.001	40	0129.001.001	129.001	460	ST-460 complex
13_040678_0008	MBS	2013	41421	Undefined	Atlantic	Chicken	Carcass	129.001	40	0129.001.005	129.001	460	ST-460 complex
13_040663_0010	MBS	2013	41421	Undefined	Atlantic	Chicken	Thigh	129.001	40	0129.001.005	129.001	460	ST-460 complex
13_040654_0019	MBS	2013	41422	Undefined	Atlantic	Chicken	Fecal	129.001	40	0129.001.005	129.001	460	ST-460 complex
08_1354	FNC	2008	39505	ON	Central	Human	Stool	129.001	40	0129.001.001	129.001	460	ST-460 complex
17_3563	FNC	2017	42881	ON	Central	Human	Stool	129.001	40	0129.001.001	129.001	460	ST-460 complex
19_06316	FNC	2019	43650	ON	Central	Human	Stool	129.001	40	0129.001.001	129.001	460	ST-460 complex
08_1679	FNC	2008	39521	ON	Central	Human	Stool	129.001	38	0129.001.001	129.001	460	ST-460 complex
06_2868	FNC	2005	38636	ON	Central	Chicken	Undefined	102.001	40	0102.001.001	102.001	535	ST-460 complex
13_041547_0014	MBS	2013	41423	ON	Central	Chicken	Thigh	129.001	40	0129.001.001	129.001	535	ST-460 complex
18_3807	FNC	2018	43244	AB	West	Human	Stool	129.001	40	0129.001.001	129.001	7632	ST-460 complex
18_8526	FNC	2018	43376	BC	West	Human	Stool	129.001	40	0129.001.001	129.001	113	ST-460 complex
18_2114	FNC	2018	43181	AB	West	Human	Stool	129.001	38	0129.001.001	129.001	-	-
CA10SH18599017801	CIPARS	2018	43257	BC	West	Turkey	Fecal	127.001	40	0127.001.002	127.001	824	ST-257 complex
CA10SH18599021001	CIPARS	2018	43285	ON	Central	Turkey	Fecal	127.001	40	0127.001.002	127.001	824	ST-257 complex
CA10SH18599012801	CIPARS	2018	43221	BC	West	Turkey	Fecal	127.001	40	0127.001.002	127.001	824	ST-257 complex
18_1546	FNC	2018	43160	AB	West	Human	Stool	61.002	39	0061.002.002	61.002	7536	ST-7536
18_2044	FNC	2018	43181	BC	West	Human	Stool	65.004	39	0065.004.005	65.004	-	-
CA10SH18599022601	CIPARS	2018	43280	BC	West	Turkey	Fecal	127.001	40	0127.001.002	127.001	824	ST-257 complex
19_04884	FNC	2019	43629	AB	West	Human	Stool	127.001	40	0127.001.002	127.001	824	ST-257 complex
17_3765	FNC	2017	42887	ON	Central	Human	Stool	127.001	40	0127.001.002	127.001	878	ST-354 complex
18_8531	FNC	2018	43376	BC	West	Human	Stool	83.001	40	0083.001.002	83.001	6640	ST-6640
18_5168	FNC	2018	43291	AB	West	Human	Stool	Undefined	35	Undefined	Undefined	7041	ST-21 complex
18_4064	FNC	2018	43255	ON	Central	Human	Stool	75.001	38	0075.001.001	75.001	5308	ST-5308
18_2729	FNC	2018	43207	AB	West	Human	Stool	83.001	39	0083.001.006	83.001	6888	ST-353 complex
18_6374	FNC	2018	43315	AB	West	Human	Stool	148.005	38	0148.005.002	148.005	6844	ST-6844
18_3808	FNC	2018	43244	AB	West	Human	Stool	148.001	39	0148.001.001	148.001	2180	ST-658 complex
07_7324	FNC	2007	39230	ON	Central	Chicken	Undefined	83.007	40	0083.007.001	83.007	429	ST-48 complex
07_7325	FNC	2007	39230	ON	Central	Chicken	Undefined	83.007	40	0083.007.001	83.007	429	ST-48 complex
13_083028_0013	MBS	2013	41564	ON	Central	Chicken	Breast	61.001	40	0061.001.002	61.001	3	ST-49 complex
16_1834	FNC	2016	42436	ON	Central	Human	Stool	61.001	40	0061.001.002	61.001	3	ST-49 complex
13_022634_0010	MBS	2013	41384	ON	Central	Chicken	Breast	61.001	40	0061.001.006	61.001	3	ST-49 complex
06_7739	FNC	2006	39066	ON	Central	Human	Stool	61.001	40	0061.001.002	61.001	3	ST-49 complex
18_8520	FNC	2018	43376	BC	West	Human	Stool	61.001	40	0061.001.002	61.001	3	ST-49 complex
13_042604_0017	MBS	2013	41428	BC	West	Chicken	Fecal	65.004	40	0065.004.001	65.004	467	ST-49 complex
13_042604_0018	MBS	2013	41428	BC	West	Chicken	Fecal	65.003	38	0065.003.001	65.003	467	ST-49 complex
17_7403	FNC	2017	43020	ON	Central	Human	Stool	65.004	40	0065.004.002	65.004	49	ST-49 complex
18_6102	FNC	2018	43307	BC	West	Human	Stool	107.003	38	0107.003.005	107.003	862	ST-446 complex
18_2280	FNC	2018	Undefined	Undefined	Undefined	Undefined	Undefined	Undefined	37	Undefined	Undefined	8336	ST-8336
08_6879	FNC	2008	39702	ON	Central	Human	Undefined	65.004	40	0065.004.001	65.004	467	ST-49 complex
06_4094	FNC	2005	38702	ON	Central	Chicken	Undefined	64.001	39	0064.001.002	64.001	467	ST-49 complex
18_7972	FNC	2018	43361	AB	West	Human	Stool	65.004	40	0065.004.001	65.004	467	ST-49 complex
18_8539	FNC	2018	43376	BC	West	Human	Stool	65.004	40	0065.004.002	65.004	3720	ST-49 complex
18_8100	FNC	2018	43363	AB	West	Human	Stool	17.001	39	0017.001.008	17.001	1900	ST-658 complex
13_090530_0018	MBS	2013	41598	ON	Central	Chicken	Fecal	66.002	40	0066.002.002	66.002	1044	ST-658 complex
13_091689_0013	MBS	2013	41596	AB	West	Chicken	Thigh	66.002	40	0066.002.002	66.002	1044	ST-658 complex
13_073560_0011	MBS	2013	41533	AB	West	Chicken	Thigh	66.002	40	0066.002.002	66.002	1044	ST-658 complex
13_010816_0006	MBS	2013	41311	AB	West	Chicken	Breast	66.002	40	0066.002.002	66.002	1044	ST-658 complex
13_010229_0016	MBS	2013	41310	AB	West	Chicken	Fecal	66.002	40	0066.002.002	66.002	1044	ST-658 complex
13_025649_0015	MBS	2013	41366	AB	West	Chicken	Fecal	66.002	39	0066.002.002	66.002	1044	ST-658 complex
13_073560_0010	MBS	2013	41534	AB	West	Chicken	Carcass	66.002	40	0066.002.002	66.002	1044	ST-658 complex
13_073560_0012	MBS	2013	41533	AB	West	Chicken	Breast	66.002	40	0066.002.002	66.002	1044	ST-658 complex
12_106675_0016	MBS	2012	41253	AB	West	Chicken	Fecal	66.002	40	0066.002.002	66.002	1044	ST-658 complex
18_6094	FNC	2018	43307	BC	West	Human	Stool	67.001	38	0067.001.002	67.001	2042	ST-2042
18_2043	FNC	2018	43181	BC	West	Human	Stool	67.001	38	0067.001.002	67.001	2042	ST-2042
18_10400	FNC	2018	43455	ON	Central	Human	Blood	929.003	39	0929.003.001	929.003	986	ST-986
13_029054_0016	MBS	2013	41379	QC	East	Chicken	Thigh	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_074517_0023	MBS	2013	41536	QC	East	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_033862_0005	MBS	2013	41424	QC	East	Chicken	Thigh	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_004799_0008	MBS	2013	41289	QC	East	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_033849_0010	MBS	2013	41394	QC	East	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_010337_0020	MBS	2013	41309	QC	East	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_004165_0013	MBS	2013	41288	QC	East	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
12_109608_0021	MBS	2012	41264	QC	East	Chicken	Thigh	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_016564_0021	MBS	2013	41360	QC	East	Chicken	Carcass	117.001	39	0117.001.001	117.001	1212	ST-607 complex
13_016974_0012	MBS	2013	41361	QC	East	Chicken	Carcass	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_086403_0014	MBS	2013	41585	AB	West	Chicken	Thigh	117.001	40	0117.001.001	117.001	1212	ST-607 complex
17_3800	FNC	2017	42892	ON	Central	Human	Stool	122.001	39	0122.001.001	122.001	161	ST-52 complex
18_2635	FNC	2018	43202	ON	Central	Human	Stool	120.001	40	0120.001.007	120.001	379	ST-52 complex
18_6109	FNC	2018	43307	BC	West	Human	Stool	121.002	40	0121.002.003	121.002	1232	ST-353 complex
19_04872	FNC	2019	43627	AB	West	Human	Stool	117.001	39	0117.001.001	117.001	1212	ST-607 complex
13_082760_0039	MBS	2013	41563	ON	Central	Chicken	Breast	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_074859_0016	MBS	2013	41566	ON	Central	Chicken	Carcass	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_001643_0015	MBS	2013	41281	ON	Central	Chicken	Carcass	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_077004_0023	MBS	2013	41555	BC	West	Chicken	Breast	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_010337_0019	MBS	2013	41310	BC	West	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
12_107154_0029	MBS	2012	41255	BC	West	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_083026_0015	MBS	2013	41564	BC	West	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_086318_0022	MBS	2013	41576	BC	West	Chicken	Fecal	117.001	40	0117.001.001	117.001	1212	ST-607 complex
18_0266	FNC	2018	43116	ON	Central	Human	Stool	117.001	39	0117.001.001	117.001	1212	ST-607 complex
18_3127	FNC	2018	43217	AB	West	Human	Undefined	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_026535_0015	MBS	2013	41368	QC	East	Chicken	Fecal	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_014793_0037	MBS	2013	41325	QC	East	Chicken	Carcass	117.001	40	0117.001.007	117.001	1212	ST-607 complex
12_101725_0005	MBS	2012	41247	QC	East	Chicken	Carcass	117.001	40	0117.001.007	117.001	1212	ST-607 complex
12_101719_0009	MBS	2012	41247	QC	East	Chicken	Breast	117.001	40	0117.001.007	117.001	1212	ST-607 complex
12_101725_0006	MBS	2012	41247	QC	East	Chicken	Carcass	117.001	39	0117.001.007	117.001	1212	ST-607 complex
13_014767_0028	MBS	2013	41325	QC	East	Chicken	Fecal	117.001	39	0117.001.009	117.001	1212	ST-607 complex
13_074139_0027	MBS	2013	41534	QC	East	Chicken	Thigh	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_028046_0013	MBS	2013	41374	QC	East	Chicken	Breast	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_011729_0003	MBS	2013	41316	QC	East	Chicken	Fecal	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_012696_0033	MBS	2013	41318	ON	Central	Chicken	Breast	117.001	40	0117.001.007	117.001	1212	ST-607 complex
